city,country,budget,walkability,aqi,popularity,low_season,medium_season,high_season,interest_type,interest_title,interest_text
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Brasserie Bagatelle,Brasserie Bagatelle: A centrally located restaurant with a varied menu and moderate prices for being in the middle of Geneva. Really good tartar with french fries.
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Le Montparnasse,"Le Montparnasse: French and Swiss cuisine and a healthy ""antidote"" to the extremely touristy restaurants serving Swiss food. Most of the visitors are older locals who drop in for a few glasses of wine and a chat with the owner. Try the menu of the day and a good local wine!"
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,La Cuccagna,La Cuccagna: Cosy Italian restaurant in Carouge with a wide variety of well known and lesser known Italian dishes and even occasionally live music. The service is a bit slow but the ambience so you won't probably mind sitting there for a little bit longer.
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Brasserie Lipp,"Brasserie Lipp: Good Brasserie, lots of seafood."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Café des Négociants,"Café des Négociants: Wonderful hip restaurant with wonderful hip food and a wonderful hip wine cellar where you can wander around and choose from all the wonderful hip wine on the racks. You can guess what the desserts are like. Everyone wants a piece of this place, so plan to reserve up to a week or so in advance."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Da Renato,Da Renato: Italian-style restaurant.
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Edelweiss Manotel,"Edelweiss Manotel: This is a must if you want to taste the Swiss culture. You will get the cheese fondue, of course, but also some other local delicacies. But you get there for the show: you can hear and see folklore music and yodelling singers, as well as many other instruments. It is however a very touristic restaurant and you are not likely to see many Swiss people eating there."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Perle du Lac,Perle du Lac: The only restaurant located adjacent to the Lake Geneva footpath. Food and service are excellent. The view of the Lake is excellent and the ambiance is outstanding.
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,Le Triporteur,"Le Triporteur: This little place fills a nice niche at the low end of the high end, where it is likely to impress the heck out of a date without overly denting the bank account. The room is cosy and romantic. The service is attentive, but not at all pushy or snobbish. The Triporteur has the feel of a lot of the better restaurants in say, San Francisco. Expect to spend around CHF50 per person if you're drinking the house wine."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",eat,La Veranda,La Veranda: A pleasant restaurant with Italian flair in the Hotel International-Terminus.
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Les Brasseurs,"Les Brasseurs: One of the few brew pubs in Geneva, Les Brass serves three flavours of home brew in the usual half pints, pints, and litre glasses or you can go for one of the giant plastic tubes filled with three to five litres. A small menu of pub food and a full restaurant in the back makes it a good spot to waste an evening."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Café de la Gare,"Café de la Gare: Of the two restaurants attached to the Hotel Montbrillant this is the pick. The beautifully decorated but unpretentious Café de la Gare captures the laid-back feel of some of the best sidewalk cafés in Paris. It's a great place for dinner as well, with excellent Swiss, French, and Italian offerings."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Pickwicks,"Pickwicks: One of the half-dozen or so British pubs, Pickwicks claims to be the largest pub in Switzerland. Usually full of football watching expats eating fish and chips while sipping Guinness. Friday and Saturday night usually features live music. A laid-back, friendly spot. One of the best in Geneva for burgers and a dozen draft beers!!"
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Alhambar,"Alhambar: A swanky cocktail bar above the Alhambra Theater. Pretty people in a pretty room, usually with a DJ. A small tapas menu early in the evening and a nice brunch on weekends until 2PM."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,La Clémence,"La Clémence: This cozy little bar on the central square of Geneva's old town more than quintuples in size from April until October when it is able to use a huge swath of the place as its terrace. During warm weather it's packed, but is such a lovely and central stopping point that it's worth the wait for a table - check out the gallery on their website. In the winter they have the best ''vin chaud'' in town."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Café Demi-Lune,"Café Demi-Lune: Located in a small street connecting to Place du Bourg-de-Four (Old town), this little café has a very charming attitude and atmosphere. A good place for after dinner drinks with good friends."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Saveurs & Couleurs Café,"Saveurs & Couleurs Café: The Grottes neighborhood of Geneva has long been a center for creative types, many of whom can be found of an evening enjoying a glass of wine at this comfy little bistro."
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Boréal Coffee Shop,"Boréal Coffee Shop: This cozy coffee shop is in the bank district. Espressos, Cappuccinos, Lattes, Renversés, Macchiatos, Mochacinos, ice coffees and teas can be consumed there or take-away. The coffee is great, there is a free WIFI connection. This is the kind of places where you feel like staying hours, lovely !"
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Les Enfants Terribles,"Les Enfants Terribles: A café bar bicycle-workshop hair salon and wine shop, with a nice lunch tapas buffet and Thursday night jazz in a beautiful post-industrial space with atrium roofs and an olive tree. What is there not to like?"
Geneva,Switzerland,High,Great,Great,High,"['January', 'February', 'April', 'November']","['March', 'May', 'June', 'October', 'December']","['July', 'August', 'September']",drink,Grand Duke Pub,"Grand Duke Pub: One of the oldest English pubs in Geneva. Live sports, wide selection of draught and bottled beers, ciders. More than 5 big television screens are there to watch different sports as well as a good area to play darts. You can enjoy watching sports such as NFL, NBA, Masters Tennis, Football League, Boxing, MLB, NHL, Premier League, International Rugby union etc. . . . Also serves lunch specials, burgers, steaks, salads and chips."
